m_university_name,m_major_name
San Diego State University,Computer Science
San Diego State University,Education, General
San Diego State University,Education, General
San Diego State University,Bilingual, Multilingual, and Multicultural Education
San Diego State University,Bilingual, Multilingual, and Multicultural Education
San Diego State University,Curriculum and Instruction
San Diego State University,Educational Administration and Supervision
San Diego State University,Educational Administration and Supervision
San Diego State University,Educational Administration and Supervision
San Diego State University,Educational/Instructional Media Design
San Diego State University,Educational/Instructional Media Design
San Diego State University,Special Education and Teaching
San Diego State University,Special Education and Teaching
San Diego State University,Student Counseling and Personnel Services
San Diego State University,Teacher Education and Professional Development, Specific Levels and Methods
San Diego State University,Teacher Education and Professional Development, Specific Levels and Methods
San Diego State University,Teacher Education and Professional Development, Specific Levels and Methods
San Diego State University,Teacher Education and Professional Development, Specific Subject Areas
San Diego State University,Teacher Education and Professional Development, Specific Subject Areas
San Diego State University,Teacher Education and Professional Development, Specific Subject Areas
San Diego State University,Teaching English or French as a Second or Foreign Language
San Diego State University,Education, Other
San Diego State University,Aerospace, Aeronautical and Astronautical Engineering
San Diego State University,Aerospace, Aeronautical and Astronautical Engineering
San Diego State University,Biomedical/Medical Engineering
San Diego State University,Biomedical/Medical Engineering
San Diego State University,Civil Engineering
San Diego State University,Civil Engineering
San Diego State University,Civil Engineering
San Diego State University,Computer Engineering
San Diego State University,Computer Engineering
San Diego State University,Computer Engineering
San Diego State University,Electrical, Electronics and Communications Engineering
San Diego State University,Electrical, Electronics and Communications Engineering
San Diego State University,Engineering Science
San Diego State University,Environmental/Environmental Health Engineering
San Diego State University,Environmental/Environmental Health Engineering
San Diego State University,Mechanical Engineering
San Diego State University,Mechanical Engineering
San Diego State University,Manufacturing Engineering
San Diego State University,Engineering, Other
San Diego State University,Quality Control and Safety Technologies/Technicians
San Diego State University,Construction Engineering Technologies
San Diego State University,Linguistic, Comparative, and Related Language Studies and Services
San Diego State University,Linguistic, Comparative, and Related Language Studies and Services
San Diego State University,Linguistic, Comparative, and Related Language Studies and Services
San Diego State University,East Asian Languages, Literatures, and Linguistics
San Diego State University,Slavic, Baltic and Albanian Languages, Literatures, and Linguistics
San Diego State University,Germanic Languages, Literatures, and Linguistics
San Diego State University,Romance Languages, Literatures, and Linguistics
San Diego State University,Romance Languages, Literatures, and Linguistics
San Diego State University,Classics and Classical Languages, Literatures, and Linguistics
San Diego State University,Housing and Human Environments
San Diego State University,Human Development, Family Studies, and Related Services
San Diego State University,English Language and Literature, General
San Diego State University,English Language and Literature, General
San Diego State University,Rhetoric and Composition/Writing Studies
San Diego State University,Rhetoric and Composition/Writing Studies
San Diego State University,Rhetoric and Composition/Writing Studies
San Diego State University,Liberal Arts and Sciences, General Studies and Humanities
San Diego State University,Liberal Arts and Sciences, General Studies and Humanities
San Diego State University,Liberal Arts and Sciences, General Studies and Humanities
San Diego State University,Biology, General
San Diego State University,Biology, General
San Diego State University,Biology, General
San Diego State University,Biochemistry, Biophysics and Molecular Biology
San Diego State University,Microbiological Sciences and Immunology
San Diego State University,Microbiological Sciences and Immunology
San Diego State University,Physiology, Pathology and Related Sciences
San Diego State University,Biomathematics, Bioinformatics, and Computational Biology
